stop_id,stop_name,stop_desc,platform_code,ja-Hrkt,en,zh-Hans,zh-Hant,ko,Flat,Comm Pass,Ward
343100,国道沓掛口,国道沓掛口(東行),,こくどうくつかけぐち,Kokudo Kutsukake-guchi,国道沓挂口,國道沓掛口,고쿠도쿠쓰카케구치,1,3,西
343300,国道沓掛口,国道沓掛口(南行),,こくどうくつかけぐち,Kokudo Kutsukake-guchi,国道沓挂口,國道沓掛口,고쿠도쿠쓰카케구치,1,3,西
343400,国道沓掛口,国道沓掛口(北行),,こくどうくつかけぐち,Kokudo Kutsukake-guchi,国道沓挂口,國道沓掛口,고쿠도쿠쓰카케구치,1,3,西
344100,川田道,川田道(東行),,かわたみち,Kawatamichi,川田道,川田道,가와타미치,1,0,山
345100,山科西野,山科西野(東行),,やましなにしの,Yamashina Nishino,山科西野,山科西野,야마시나니시노,1,0,山
346400,山科団地,山科団地(北行),,やましなだんち,Yamashina Danchi,山科团地,山科團地,야마시나단치,1,0,山
347200,国道東野,国道東野(西行),,こくどうひがしの,Kokudo Higashino,国道东野,國道東野,고쿠도히가시노,1,0,山
349300,桃陵団地前,桃陵団地前(南行),,とうりょうだんちまえ,Toryo Danchi-mae,桃陵团地前,桃陵團地前,도료단치마에,1,1,伏
349400,桃陵団地前,桃陵団地前(北行),,とうりょうだんちまえ,Toryo Danchi-mae,桃陵团地前,桃陵團地前,도료단치마에,1,1,伏
350200,地下鉄九条駅前（大石橋）,地下鉄九条駅前（大石橋）(F),F,ちかてつくじょうえきまえ（おおいしばし）,Subway Kujo Station (Oishibashi),地铁九条站前（大石桥）,地下鐵九条車站前（大石橋）,지카테쓰구조에키마에（오이시바시）,0,1,南
350300,地下鉄九条駅前（大石橋）,地下鉄九条駅前（大石橋）(E),E,ちかてつくじょうえきまえ（おおいしばし）,Subway Kujo Station (Oishibashi),地铁九条站前（大石桥）,地下鐵九条車站前（大石橋）,지카테쓰구조에키마에（오이시바시）,0,1,南
351300,伏見警察署前,伏見警察署前(南行),A,ふしみけいさつしょまえ,Fushimi Keisatsusho-mae,伏见警察署前,伏見警察署前,후시미케이사쓰쇼마에,1,1,伏
351400,伏見警察署前,伏見警察署前(北行),B,ふしみけいさつしょまえ,Fushimi Keisatsusho-mae,伏见警察署前,伏見警察署前,후시미케이사쓰쇼마에,1,1,伏
352300,下鳥羽,下鳥羽(南行),,しもとば,Shimotoba,下鸟羽,下鳥羽,시모토바,0,1,伏
352400,下鳥羽,下鳥羽(北行),,しもとば,Shimotoba,下鸟羽,下鳥羽,시모토바,0,1,伏
353300,三町,三町(南行),,さんちょう,Sancho,三町,三町,산초,0,1,伏
353400,三町,三町(北行),,さんちょう,Sancho,三町,三町,산초,0,1,伏
355100,横大路,横大路(東行),,よこおおじ,Yokooji,横大路,橫大路,요코오지,0,1,伏
355200,横大路,横大路(西行),,よこおおじ,Yokooji,横大路,橫大路,요코오지,0,1,伏
356100,梅小路公園・ＪＲ梅小路京都西駅前,梅小路公園・ＪＲ梅小路京都西駅前(東行),A,うめこうじこうえん・じぇいあーるうめこうじきょうとにしえきまえ,Umekoji Koen / JR Umekoji-Kyotonishi Station,梅小路公园・ＪＲ梅小路京都西站前,梅小路公園・ＪＲ梅小路京都西車站前,우메코지코엔・ＪＲ우메코지교토니시에키마에,0,1,下
356200,梅小路公園・ＪＲ梅小路京都西駅前,梅小路公園・ＪＲ梅小路京都西駅前(西行),B,うめこうじこうえん・じぇいあーるうめこうじきょうとにしえきまえ,Umekoji Koen / JR Umekoji-Kyotonishi Station,梅小路公园・ＪＲ梅小路京都西站前,梅小路公園・ＪＲ梅小路京都西車站前,우메코지코엔・ＪＲ우메코지교토니시에키마에,0,1,下
357100,梅小路公園・京都鉄道博物館前,梅小路公園・京都鉄道博物館前(東行),,うめこうじこうえん・きょうとてつどうはくぶつかんまえ,Umekoji Koen / Kyoto Tetsudo Hakubutsukan-mae (Umekoji Park / Kyoto Railway Museum),梅小路公园・京都铁道博物馆前,梅小路公園・京都鐵道博物館前,우메코지코엔・교토테쓰도하쿠부쓰칸마에（철도박물관）,0,1,下
359300,樋爪口,樋爪口(南行),,ひづめぐち,Hizume-guchi,樋爪口,樋爪口,히즈메구치,0,1,伏
359400,樋爪口,樋爪口(北行),,ひづめぐち,Hizume-guchi,樋爪口,樋爪口,히즈메구치,0,1,伏
360300,上樋爪,上樋爪(南行),,かみひづめ,Kami-Hizume,上樋爪,上樋爪,가미히즈메,0,1,伏
360400,上樋爪,上樋爪(北行),,かみひづめ,Kami-Hizume,上樋爪,上樋爪,가미히즈메,0,1,伏
361300,樋爪町,樋爪町(南行),,ひづめちょう,Hizumecho,樋爪町,樋爪町,히즈메초,0,1,伏
361400,樋爪町,樋爪町(北行),,ひづめちょう,Hizumecho,樋爪町,樋爪町,히즈메초,0,1,伏
362300,水垂町,水垂町(南行),,みずたれちょう,Mizutarecho,水垂町,水垂町,미즈타레초,0,1,伏
362400,水垂町,水垂町(北行),,みずたれちょう,Mizutarecho,水垂町,水垂町,미즈타레초,0,1,伏
363300,宮前橋西詰,宮前橋西詰(南行),,みやまえばしにしづめ,Miyamaebashi Nishizume,宫前桥西诘（西侧）,宮前橋西詰（西側）,미야마에바시니시즈메,0,1,伏
363400,宮前橋西詰,宮前橋西詰(北行),,みやまえばしにしづめ,Miyamaebashi Nishizume,宫前桥西诘（西侧）,宮前橋西詰（西側）,미야마에바시니시즈메,0,1,伏
364300,久我御旅町,久我御旅町(南行),,こがおたびちょう,Koga Otabicho,久我御旅町,久我御旅町,고가오타비초,0,1,伏
364400,久我御旅町,久我御旅町(北行),,こがおたびちょう,Koga Otabicho,久我御旅町,久我御旅町,고가오타비초,0,1,伏
365300,神川小学校前,神川小学校前(南行),,かみかわしょうがっこうまえ,Kamikawa Shogakko-mae,神川小学校前,神川小學校前,가미카와쇼갓코마에,0,1,伏
365400,神川小学校前,神川小学校前(北行),,かみかわしょうがっこうまえ,Kamikawa Shogakko-mae,神川小学校前,神川小學校前,가미카와쇼갓코마에,0,1,伏
366300,下久我,下久我(南行),,しもこが,Shimo-Koga,下久我,下久我,시모코가,0,1,伏
366400,下久我,下久我(北行),,しもこが,Shimo-Koga,下久我,下久我,시모코가,0,1,伏
367100,菱川,菱川(東行),,ひしかわ,Hishikawa,菱川,菱川,히시카와,0,1,伏
367200,菱川,菱川(西行),,ひしかわ,Hishikawa,菱川,菱川,히시카와,0,1,伏
367300,菱川,菱川(南行),,ひしかわ,Hishikawa,菱川,菱川,히시카와,0,1,伏
367400,菱川,菱川(北行),,ひしかわ,Hishikawa,菱川,菱川,히시카와,0,1,伏
368100,七条壬生川,七条壬生川(東行),A,ななじょうみぶがわ,Nanajo Mibugawa,七条壬生川,七条壬生川,나나조미부가와,0,1,下
368200,七条壬生川,七条壬生川(西行),B,ななじょうみぶがわ,Nanajo Mibugawa,七条壬生川,七条壬生川,나나조미부가와,0,1,下
369100,七条千本,七条千本(東行),A,ななじょうせんぼん,Nanajo Senbon,七条千本,七条千本,나나조센본,0,1,下
369200,七条千本,七条千本(西行),,ななじょうせんぼん,Nanajo Senbon,七条千本,七条千本,나나조센본,0,1,下
370100,月読橋,月読橋(東行),,つきよみばし,Tsukiyomibashi,月读桥,月讀橋,쓰키요미바시,0,1,下
370200,月読橋,月読橋(西行),,つきよみばし,Tsukiyomibashi,月读桥,月讀橋,쓰키요미바시,0,1,下
371100,大門町,大門町(東行),,だいもんちょう,Daimoncho,大门町,大門町,다이몬초,0,1,右
371200,大門町,大門町(西行),,だいもんちょう,Daimoncho,大门町,大門町,다이몬초,0,1,右
372100,川勝寺,川勝寺(東行),,せんしょうじ,Senshoji,川胜寺,川勝寺,센쇼지,0,1,右
372200,川勝寺,川勝寺(西行),,せんしょうじ,Senshoji,川胜寺,川勝寺,센쇼지,0,1,右
373300,久我の杜,久我の杜(南行),,こがのもり,Koganomori,久我之杜,久我之杜,고가노모리,0,1,伏
373400,久我の杜,久我の杜(北行),,こがのもり,Koganomori,久我之杜,久我之杜,고가노모리,0,1,伏
374100,桂大橋,桂大橋(東行),,かつらおおはし,Katsura Ohashi,桂大桥,桂大橋,가쓰라오하시,1,2,右
374200,桂大橋,桂大橋(西行),,かつらおおはし,Katsura Ohashi,桂大桥,桂大橋,가쓰라오하시,1,2,右
375100,桂離宮前,桂離宮前(東行),,かつらりきゅうまえ,Katsurarikyu-mae (Katsura Imperial Villa),桂离宫前,桂離宮前,가쓰라리큐마에,1,2,西
375200,桂離宮前,桂離宮前(西行),,かつらりきゅうまえ,Katsurarikyu-mae (Katsura Imperial Villa),桂离宫前,桂離宮前,가쓰라리큐마에,1,2,西
376100,下桂,下桂(東行),,しもかつら,Shimo-Katsura,下桂,下桂,시모카쓰라,1,2,西
376200,下桂,下桂(西行),,しもかつら,Shimo-Katsura,下桂,下桂,시모카쓰라,1,2,西
376310,下桂,下桂(南行南詰),,しもかつら,Shimo-Katsura,下桂,下桂,시모카쓰라,1,2,西
376320,下桂,下桂(南行北詰),,しもかつら,Shimo-Katsura,下桂,下桂,시모카쓰라,1,2,西
376410,下桂,下桂(北行北詰),,しもかつら,Shimo-Katsura,下桂,下桂,시모카쓰라,1,2,西
376420,下桂,下桂(北行南詰),,しもかつら,Shimo-Katsura,下桂,下桂,시모카쓰라,1,2,西
377100,桂消防署前,桂消防署前(東行),,かつらしょうぼうしょまえ,Katsura Shobosho-mae,桂消防署前,桂消防署前,가쓰라쇼보쇼마에,1,2,西
377200,桂消防署前,桂消防署前(西行),,かつらしょうぼうしょまえ,Katsura Shobosho-mae,桂消防署前,桂消防署前,가쓰라쇼보쇼마에,1,2,西
378300,桂駅東口,桂駅東口(2),2,かつらえきひがしぐち,Katsura Station (Higashiguchi),桂站东口,桂車站東口,가쓰라에키히가시구치,1,2,西
378400,桂駅東口,桂駅東口(1),1,かつらえきひがしぐち,Katsura Station (Higashiguchi),桂站东口,桂車站東口,가쓰라에키히가시구치,1,2,西
379200,川島町,川島町(バス停),,かわしまちょう,Kawashimacho,川岛町,川島町,가와시마초,1,2,西
380100,樫原,樫原(東行),,かたぎはら,Katagihara,樫原,樫原,가타기하라,1,2,西
380200,樫原,樫原(西行),,かたぎはら,Katagihara,樫原,樫原,가타기하라,1,2,西
380300,樫原,樫原(南行),,かたぎはら,Katagihara,樫原,樫原,가타기하라,1,2,西
380400,樫原,樫原(北行),,かたぎはら,Katagihara,樫原,樫原,가타기하라,1,2,西
381100,公会堂前,公会堂前(バス停),,こうかいどうまえ,Kokaido-mae,公会堂前,公會堂前,고카이도마에,1,2,西
382100,三ノ宮,三ノ宮(東行),,さんのみや,Sannomiya,三之宫,三之宮,산노미야,1,2.5,西
382200,三ノ宮,三ノ宮(西行),,さんのみや,Sannomiya,三之宫,三之宮,산노미야,1,2.5,西
383300,中久世一丁目,中久世一丁目(南行),,なかくぜいっちょうめ,Nakakuze 1(ichi)-chome,中久世一丁目,中久世一丁目,나카쿠제잇초메,1,2,南
383400,中久世一丁目,中久世一丁目(北行),,なかくぜいっちょうめ,Nakakuze 1(ichi)-chome,中久世一丁目,中久世一丁目,나카쿠제잇초메,1,2,南
384310,油小路丹波橋・アクト京都前,油小路丹波橋・アクト京都前(南行南詰),B,あぶらのこうじたんばばし・あくときょうとまえ,Aburanokoji Tanbabashi ACT Kyoto-mae,油小路丹波桥 ACT京都前,油小路丹波橋 ACT京都前,아부라노코지탄바바시 아쿠토쿄토마에,1,1,伏
384320,油小路丹波橋・アクト京都前,油小路丹波橋・アクト京都前(南行北詰),,あぶらのこうじたんばばし・あくときょうとまえ,Aburanokoji Tanbabashi ACT Kyoto-mae,油小路丹波桥 ACT京都前,油小路丹波橋 ACT京都前,아부라노코지탄바바시 아쿠토쿄토마에,1,1,伏
384400,油小路丹波橋・アクト京都前,油小路丹波橋・アクト京都前(北行),C,あぶらのこうじたんばばし・あくときょうとまえ,Aburanokoji Tanbabashi ACT Kyoto-mae,油小路丹波桥 ACT京都前,油小路丹波橋 ACT京都前,아부라노코지탄바바시 아쿠토쿄토마에,1,1,伏
385100,城南宮東口,城南宮東口(東行),,じょうなんぐうひがしぐち,Jonangu Higashiguchi,城南宫东口,城南宮東口,조난구히가시구치,0,1,伏
385300,城南宮東口,城南宮東口(南行),,じょうなんぐうひがしぐち,Jonangu Higashiguchi,城南宫东口,城南宮東口,조난구히가시구치,0,1,伏
385400,城南宮東口,城南宮東口(北行),,じょうなんぐうひがしぐち,Jonangu Higashiguchi,城南宫东口,城南宮東口,조난구히가시구치,0,1,伏
386300,桂坂口,桂坂口(南行),,かつらざかぐち,Katsurazaka-guchi,桂坂口,桂坂口,가쓰라자카구치,1,3,西
386400,桂坂口,桂坂口(北行),,かつらざかぐち,Katsurazaka-guchi,桂坂口,桂坂口,가쓰라자카구치,1,3,西
387300,中桂,中桂(南行),,なかかつら,Naka-Katsura,中桂,中桂,나카카쓰라,1,2,西
387400,中桂,中桂(北行),,なかかつら,Naka-Katsura,中桂,中桂,나카카쓰라,1,2,西
388300,桂徳大寺,桂徳大寺(南行),A,かつらとくだいじ,Katsura Tokudaiji,桂德大寺,桂徳大寺,가쓰라토쿠다이지,1,2,西
388400,桂徳大寺,桂徳大寺(北行),,かつらとくだいじ,Katsura Tokudaiji,桂德大寺,桂徳大寺,가쓰라토쿠다이지,1,2,西
389300,上桂東ノ口,上桂東ノ口(南行),,かみかつらひがしのくち,Kamikatsura Higashinokuchi,上桂东之口,上桂東之口,가미카쓰라히가시노쿠치,1,2,西
389400,上桂東ノ口,上桂東ノ口(北行),B,かみかつらひがしのくち,Kamikatsura Higashinokuchi,上桂东之口,上桂東之口,가미카쓰라히가시노쿠치,1,2,西
390300,竹田内畑町,竹田内畑町(南行),,たけだうちはたちょう,Takeda Uchihatacho,竹田内畑町,竹田內畑町,다케다우치하타초,0,1,伏
390400,竹田内畑町,竹田内畑町(北行),,たけだうちはたちょう,Takeda Uchihatacho,竹田内畑町,竹田內畑町,다케다우치하타초,0,1,伏
391300,烏丸札ノ辻,烏丸札ノ辻(南行),,からすまふだのつじ,Karasuma Fudanotsuji,乌丸札之辻,烏丸札之辻,가라스마후다노쓰지,0,1,南
391400,烏丸札ノ辻,烏丸札ノ辻(北行),,からすまふだのつじ,Karasuma Fudanotsuji,乌丸札之辻,烏丸札之辻,가라스마후다노쓰지,0,1,南
392100,丸太町京阪前,丸太町京阪前(東行),A,まるたまちけいはんまえ,Marutamachi Keihan-mae,丸太町京阪前,丸太町京阪前,마루타마치케이한마에,0,1,左
392200,丸太町京阪前,丸太町京阪前(西行),B,まるたまちけいはんまえ,Marutamachi Keihan-mae,丸太町京阪前,丸太町京阪前,마루타마치케이한마에,0,1,左
393100,川端二条,川端二条(東行),,かわばたにじょう,Kawabata Nijo,川端二条,川端二条,가와바타니조,0,1,左
393200,川端二条,川端二条(西行),,かわばたにじょう,Kawabata Nijo,川端二条,川端二条,가와바타니조,0,1,左
394300,千本鞍馬口,千本鞍馬口(南行),,せんぼんくらまぐち,Senbon Kuramaguchi,千本鞍马口,千本鞍馬口,센본쿠라마구치,0,1,北
394400,千本鞍馬口,千本鞍馬口(北行),,せんぼんくらまぐち,Senbon Kuramaguchi,千本鞍马口,千本鞍馬口,센본쿠라마구치,0,1,北
395300,乾隆校前,乾隆校前(南行),,けんりゅうこうまえ,Kenryuko-mae,乾隆校前,乾隆校前,겐류코마에,0,1,上
395400,乾隆校前,乾隆校前(北行),,けんりゅうこうまえ,Kenryuko-mae,乾隆校前,乾隆校前,겐류코마에,0,1,上
396300,千本上立売,千本上立売(南行),,せんぼんかみだちうり,Senbon Kamidachiuri,千本上立卖,千本上立賣,센본카미다치우리,0,1,上
396400,千本上立売,千本上立売(北行),,せんぼんかみだちうり,Senbon Kamidachiuri,千本上立卖,千本上立賣,센본카미다치우리,0,1,上
397100,今出川浄福寺,今出川浄福寺(東行),,いまでがわじょうふくじ,Imadegawa Jofukuji,今出川净福寺,今出川淨福寺,이마데가와조후쿠지,0,1,上
397200,今出川浄福寺,今出川浄福寺(西行),,いまでがわじょうふくじ,Imadegawa Jofukuji,今出川净福寺,今出川淨福寺,이마데가와조후쿠지,0,1,上
398100,青少年科学センター前,青少年科学センター前(東行),A,せいしょうねんかがくせんたーまえ,Seishonen Kagaku Center-mae,青少年科学Center前（青少年科学中心）,青少年科學Center前（青少年科學中心）,세이쇼넨카가쿠센타마에,0,1,伏
398200,青少年科学センター前,青少年科学センター前(西行),B,せいしょうねんかがくせんたーまえ,Seishonen Kagaku Center-mae,青少年科学Center前（青少年科学中心）,青少年科學Center前（青少年科學中心）,세이쇼넨카가쿠센타마에,0,1,伏
400100,智恵光院中立売,智恵光院中立売(東行),,ちえこういんなかだちうり,Chiekoin Nakadachiuri,智恵光院中立卖,智恵光院中立賣,지에코우인나카다치우리,0,1,上
400200,智恵光院中立売,智恵光院中立売(西行),,ちえこういんなかだちうり,Chiekoin Nakadachiuri,智恵光院中立卖,智恵光院中立賣,지에코우인나카다치우리,0,1,上
401300,桂滝川町,桂滝川町(南行),,かつらたきがわちょう,Katsura Takigawacho,桂泷川町,桂瀧川町,가쓰라타키가와초,1,2,西
401400,桂滝川町,桂滝川町(北行),,かつらたきがわちょう,Katsura Takigawacho,桂泷川町,桂瀧川町,가쓰라타키가와초,1,2,西
402100,下津林六反田,下津林六反田(東行),,しもつばやしろくたんだ,Shimotsubayashi Rokutanda,下津林六反田,下津林六反田,시모쓰바야시로쿠탄다,1,2,西
402200,下津林六反田,下津林六反田(西行),,しもつばやしろくたんだ,Shimotsubayashi Rokutanda,下津林六反田,下津林六反田,시모쓰바야시로쿠탄다,1,2,西
403100,西大路御池,西大路御池(C),C,にしおおじおいけ,Nishioji Oike,西大路御池,西大路御池,니시오지오이케,0,1,中
403300,西大路御池,西大路御池(A),A,にしおおじおいけ,Nishioji Oike,西大路御池,西大路御池,니시오지오이케,0,1,中
403400,西大路御池,西大路御池(B),B,にしおおじおいけ,Nishioji Oike,西大路御池,西大路御池,니시오지오이케,0,1,中
404300,太子道,太子道(南行),,たいしみち,Taishimichi,太子道,太子道,다이시미치,0,1,中
404410,太子道,太子道(北行北詰),,たいしみち,Taishimichi,太子道,太子道,다이시미치,0,1,中
404420,太子道,太子道(北行南詰),,たいしみち,Taishimichi,太子道,太子道,다이시미치,0,1,中
405100,京都先端科学大学前,京都先端科学大学前(東行),A,きょうとせんたんかがくだいがくまえ,Kyoto Sentankagaku Daigaku-mae (Kyoto University of Advanced Science),京都先端科学大学前,京都先端科學大學前,교토센탄카가쿠다이가쿠마에,0,1,右
405200,京都先端科学大学前,京都先端科学大学前(西行),,きょうとせんたんかがくだいがくまえ,Kyoto Sentankagaku Daigaku-mae (Kyoto University of Advanced Science),京都先端科学大学前,京都先端科學大學前,교토센탄카가쿠다이가쿠마에,0,1,右
406100,山ノ内御池,山ノ内御池(東行),A,やまのうちおいけ,Yamanouchi Oike,山之内御池,山之內御池,야마노우치오이케,0,1,右
406200,山ノ内御池,山ノ内御池(西行),,やまのうちおいけ,Yamanouchi Oike,山之内御池,山之內御池,야마노우치오이케,0,1,右
407100,西小路御池,西小路御池(東行),,にしこうじおいけ,Nishikoji Oike,西小路御池,西小路御池,니시코우지오이케,0,1,中
407200,西小路御池,西小路御池(西行),B,にしこうじおいけ,Nishikoji Oike,西小路御池,西小路御池,니시코우지오이케,0,1,中
408300,牛ヶ瀬,牛ヶ瀬(南行),A,うしがせ,Ushigase,牛濑,牛瀨,우시가세,1,2,西
408400,牛ヶ瀬,牛ヶ瀬(北行),B,うしがせ,Ushigase,牛濑,牛瀨,우시가세,1,2,西
409100,西ノ京藤ノ木町,西ノ京藤ノ木町(東行),,にしのきょうふじのきちょう,Nishinokyo Fujinokicho,西之京藤之木町,西之京藤之木町,니시노쿄후지노키초,0,1,右
409200,西ノ京藤ノ木町,西ノ京藤ノ木町(西行),,にしのきょうふじのきちょう,Nishinokyo Fujinokicho,西之京藤之木町,西之京藤之木町,니시노쿄후지노키초,0,1,右
410100,西ノ京塚本町,西ノ京塚本町(東行),,にしのきょうつかもとちょう,Nishinokyo Tsukamotocho,西之京冢本町,西之京塚本町,니시노쿄쓰카모토초,0,1,中
410200,西ノ京塚本町,西ノ京塚本町(西行),,にしのきょうつかもとちょう,Nishinokyo Tsukamotocho,西之京冢本町,西之京塚本町,니시노쿄쓰카모토초,0,1,中
411100,南広町,南広町(東行),A,みなみひろまち,Minamihiromachi,南广町,南廣町,미나미히로마치,0,1,右
411200,南広町,南広町(西行),B,みなみひろまち,Minamihiromachi,南广町,南廣町,미나미히로마치,0,1,右
412100,日新電機前,日新電機前(東行),A,にっしんでんきまえ,Nisshindenki-mae,日新电机前,日新電機前,닛신덴키마에,0,1,右
412200,日新電機前,日新電機前(西行),,にっしんでんきまえ,Nisshindenki-mae,日新电机前,日新電機前,닛신덴키마에,0,1,右
413100,梅津段町,梅津段町(A),A,うめづだんまち,Umezu Danmachi,梅津段町,梅津段町,우메즈단마치,0,1,右
413200,梅津段町,梅津段町(B),B,うめづだんまち,Umezu Danmachi,梅津段町,梅津段町,우메즈단마치,0,1,右
413300,梅津段町,梅津段町(C),C,うめづだんまち,Umezu Danmachi,梅津段町,梅津段町,우메즈단마치,0,1,右
413400,梅津段町,梅津段町(D),D,うめづだんまち,Umezu Danmachi,梅津段町,梅津段町,우메즈단마치,0,1,右
414100,長福寺道,長福寺道(東行),,ちょうふくじみち,Chofukuji-michi,长福寺道,長福寺道,조후쿠지미치,0,1,右
414200,長福寺道,長福寺道(西行),,ちょうふくじみち,Chofukuji-michi,长福寺道,長福寺道,조후쿠지미치,0,1,右
415100,梅津西浦町,梅津西浦町(東行),,うめづにしうらちょう,Umezu Nishiuracho,梅津西浦町,梅津西浦町,우메즈니시우라초,0,1,右
415200,梅津西浦町,梅津西浦町(西行),,うめづにしうらちょう,Umezu Nishiuracho,梅津西浦町,梅津西浦町,우메즈니시우라초,0,1,右
416100,梅宮大社前,梅宮大社前(東行),,うめのみやたいしゃまえ,Umenomiya Taisha-mae (Umenomiya-taisha Shrine),梅宫大社前,梅宮大社前,우메노미야타이샤마에,0,1,右
416200,梅宮大社前,梅宮大社前(西行),,うめのみやたいしゃまえ,Umenomiya Taisha-mae (Umenomiya-taisha Shrine),梅宫大社前,梅宮大社前,우메노미야타이샤마에,0,1,右
417100,松尾橋,松尾橋(東行),,まつおばし,Matsuobashi,松尾桥,松尾橋,마쓰오바시,0,1,右
417200,松尾橋,松尾橋(西行),,まつおばし,Matsuobashi,松尾桥,松尾橋,마쓰오바시,0,1,右
418310,松尾大社前,松尾大社前(南行南詰),,まつおたいしゃまえ,Matsuo Taisha-mae (Matsuo-taisha Shrine),松尾大社前,松尾大社前,마쓰오타이샤마에,0,1,西
418320,松尾大社前,松尾大社前(南行北詰),,まつおたいしゃまえ,Matsuo Taisha-mae (Matsuo-taisha Shrine),松尾大社前,松尾大社前,마쓰오타이샤마에,0,1,西
418410,松尾大社前,松尾大社前(北行北詰),,まつおたいしゃまえ,Matsuo Taisha-mae (Matsuo-taisha Shrine),松尾大社前,松尾大社前,마쓰오타이샤마에,0,1,西
418420,松尾大社前,松尾大社前(北行南詰),,まつおたいしゃまえ,Matsuo Taisha-mae (Matsuo-taisha Shrine),松尾大社前,松尾大社前,마쓰오타이샤마에,0,1,西
419300,内田町,内田町(南行),,うちだちょう,Uchidacho,内田町,內田町,우치다초,0,1,西
419400,内田町,内田町(北行),,うちだちょう,Uchidacho,内田町,內田町,우치다초,0,1,西
420300,谷ヶ辻町,谷ヶ辻町(南行),,たにがつじちょう,Tanigatsujicho,谷辻町,谷辻町,다니가쓰지초,0,1,西
420400,谷ヶ辻町,谷ヶ辻町(北行),,たにがつじちょう,Tanigatsujicho,谷辻町,谷辻町,다니가쓰지초,0,1,西
421300,阪急嵐山駅前,阪急嵐山駅前(南行),,はんきゅうあらしやまえきまえ,Hankyu Arashiyama Station,阪急岚山站前,阪急嵐山車站前,한큐아라시야마에키마에,0,1,西
421400,阪急嵐山駅前,阪急嵐山駅前(北行),,はんきゅうあらしやまえきまえ,Hankyu Arashiyama Station,阪急岚山站前,阪急嵐山車站前,한큐아라시야마에키마에,0,1,西
422300,嵐山公園（渡月橋南詰）,嵐山公園（渡月橋南詰）(南行),,あらしやまこうえん（とげつきょうみなみづめ）,Arashiyama Koen (Togetsukyo Minamizume),岚山公园（渡月桥南诘）,嵐山公園（渡月橋南詰）,아라시야마코엔（도게쓰교미나미즈메）,0,1,西
422400,嵐山公園（渡月橋南詰）,嵐山公園（渡月橋南詰）(北行),,あらしやまこうえん（とげつきょうみなみづめ）,Arashiyama Koen (Togetsukyo Minamizume),岚山公园（渡月桥南诘）,嵐山公園（渡月橋南詰）,아라시야마코엔（도게쓰교미나미즈메）,0,1,西
423300,嵐山天龍寺前（嵐電嵐山駅）,嵐山天龍寺前（嵐電嵐山駅）(南行),A,あらしやまてんりゅうじまえ（らんでんあらしやまえき）,Arashiyama Tenryuji-mae (Tenryuji Temple / Randen Arashiyama Station),岚山天龙寺前（岚电岚山站）,嵐山天龍寺前（嵐電嵐山車站）,아라시야마텐류지마에（란덴아라시야마역）,0,1,右
423400,嵐山天龍寺前（嵐電嵐山駅）,嵐山天龍寺前（嵐電嵐山駅）(北行),,あらしやまてんりゅうじまえ（らんでんあらしやまえき）,Arashiyama Tenryuji-mae (Tenryuji Temple / Randen Arashiyama Station),岚山天龙寺前（岚电岚山站）,嵐山天龍寺前（嵐電嵐山車站）,아라시야마텐류지마에（란덴아라시야마역）,0,1,右
424300,野々宮,野々宮(南行),,ののみや,Nonomiya,野野宫,野野宮,노노미야,0,1,右
424400,野々宮,野々宮(北行),,ののみや,Nonomiya,野野宫,野野宮,노노미야,0,1,右
425100,嵯峨小学校前,嵯峨小学校前(東行),,さがしょうがっこうまえ,Saga Shogakko-mae,嵯峨小学校前,嵯峨小學校前,사가쇼갓코마에,0,1,右
425200,嵯峨小学校前,嵯峨小学校前(西行),,さがしょうがっこうまえ,Saga Shogakko-mae,嵯峨小学校前,嵯峨小學校前,사가쇼갓코마에,0,1,右
425300,嵯峨小学校前,嵯峨小学校前(南行),,さがしょうがっこうまえ,Saga Shogakko-mae,嵯峨小学校前,嵯峨小學校前,사가쇼갓코마에,0,1,右
426300,嵯峨釈迦堂前,嵯峨釈迦堂前(南行),,さがしゃかどうまえ,Saga Shakado-mae,嵯峨释迦堂前,嵯峨釋迦堂前,사가샤카도마에,0,1,右
426400,嵯峨釈迦堂前,嵯峨釈迦堂前(北行),,さがしゃかどうまえ,Saga Shakado-mae,嵯峨释迦堂前,嵯峨釋迦堂前,사가샤카도마에,0,1,右
427100,小渕町,小渕町(東行),,こぶちちょう,Kobuchicho,小渊町,小渕町,고부치초,0,1,右
427200,小渕町,小渕町(西行),,こぶちちょう,Kobuchicho,小渊町,小渕町,고부치초,0,1,右
428300,大覚寺,大覚寺(バス停),,だいかくじ,Daikakuji (Daikakuji Temple),大觉寺,大覺寺,다이카쿠지,0,1,右
429100,光華女子学園前,光華女子学園前(東行),,こうかじょしがくえんまえ,Koka Joshigakuen-mae,光华女子学园前,光華女子學園前,고카조시가쿠엔마에,0,1,右
429200,光華女子学園前,光華女子学園前(西行),,こうかじょしがくえんまえ,Koka Joshigakuen-mae,光华女子学园前,光華女子學園前,고카조시가쿠엔마에,0,1,右
429300,光華女子学園前,光華女子学園前(南行),,こうかじょしがくえんまえ,Koka Joshigakuen-mae,光华女子学园前,光華女子學園前,고카조시가쿠엔마에,0,1,右
429400,光華女子学園前,光華女子学園前(北行),D,こうかじょしがくえんまえ,Koka Joshigakuen-mae,光华女子学园前,光華女子學園前,고카조시가쿠엔마에,0,1,右
